,STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,CDSD,CDSD_ATTRIBUTES,CLDD,CLDD_ATTRIBUTES,DP01,DP01_ATTRIBUTES,DP10,DP10_ATTRIBUTES,DSND,DSND_ATTRIBUTES,DSNW,DSNW_ATTRIBUTES,DT00,DT00_ATTRIBUTES,DT32,DT32_ATTRIBUTES,DX32,DX32_ATTRIBUTES,DX70,DX70_ATTRIBUTES,DX90,DX90_ATTRIBUTES,EMNT,EMNT_ATTRIBUTES,EMSD,EMSD_ATTRIBUTES,EMSN,EMSN_ATTRIBUTES,EMXP,EMXP_ATTRIBUTES,EMXT,EMXT_ATTRIBUTES,HDSD,HDSD_ATTRIBUTES,HTDD,HTDD_ATTRIBUTES,PRCP,PRCP_ATTRIBUTES,SNOW,SNOW_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
311,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-02,0.0,T,0.0,",T",14.0,",T",14.0,",T",29.0,",",,,0.0,",T",29.0,",T",13.0,",T",0.0,",T",0.0,",T",-13.8,",T,26,",1549.0,",,T,29,",,,20.3,",,T,22,",4.8,",T,11,",3150.3,T,648.9,",T",109.1,",,,T",,,-4.0,",T",0.0,",,,T",-8.1,",,,T"
312,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-03,0.0,T,0.0,",T",8.0,",T",8.0,",T",31.0,",",,,0.0,",T",16.0,",T",6.0,",T",0.0,",T",0.0,",T",-12.5,",T,02,",1600.0,",,T,02,+",,,25.4,",,T,18,",15.1,",T,22,",3663.4,T,513.1,",T",83.7,",,,T",,,1.8,",T",5.9,",,,T",-2.4,",,,T"
313,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-04,0.0,T,0.0,",T",21.0,",T",21.0,",T",30.0,",",,,0.0,",T",17.0,",T",2.0,",T",0.0,",T",0.0,",T",-10.4,",T,02,",1041.0,",,T,18,+",,,15.2,",,T,06,",19.0,",T,23,",4097.9,T,434.5,",T",103.9,",,,T",,,3.9,",T",8.3,",,,T",-0.6,",,,T"
314,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-05,,,,,9.0,",T",9.0,",T",1.0,",",,,,,,,,,,,,,,,76.0,",,T,01,",,,15.2,",,T,26,",,,,,,,53.2,",,,T",,,,,,,,
315,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-06,,,,,2.0,",T",2.0,",T",0.0,",",,,,,,,,,,,,,,,0.0,",,T,30,+",,,15.2,",,T,01,",,,,,,,17.7,",,,T",,,,,,,,
316,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-07,,,,,7.0,",T",7.0,",T",0.0,",",,,,,,,,,,,,,,,0.0,",,T,31,+",,,5.1,",,T,08,",,,,,,,20.1,",,,T",,,,,,,,
317,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-08,,,15.4,",T",6.0,",T",6.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",29.0,",T",0.0,",T",8.9,",T,31,",0.0,",,T,31,+",,,5.1,",,T,01,",27.7,",T,08,",,,20.4,",T",17.6,",,,T",,,18.2,",T",23.1,",,,T",13.3,",,,T"
318,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-09,,,0.0,",T",11.0,",T",11.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",1.0,",T",0.0,",T",1.6,",T,25,",0.0,",,T,30,+",,,10.2,",,T,01,",21.1,",T,09,",,,152.3,",T",45.5,",,,T",,,13.3,",T",17.6,",,,T",8.9,",,,T"
319,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-10,,,0.0,",T",9.0,",T",9.0,",T",11.0,",",,,0.0,",T",9.0,",T",2.0,",T",0.0,",T",0.0,",T",-10.0,",T,26,",330.0,",,T,25,",,,25.4,",,T,25,",17.7,",T,11,",,,385.3,",T",55.7,",,,T",,,5.9,",T",9.6,",,,T",2.2,",,,T"
320,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-11,,,0.0,",T",7.0,",T",7.0,",T",27.0,",",,,0.0,",T",14.0,",T",2.0,",T",0.0,",T",0.0,",T",-13.3,",T,11,",660.0,",,T,11,",,,43.2,",,T,09,",13.0,",T,07,",,,472.6,",T",93.9,",,,T",,,2.6,",T",6.1,",,,T",-1.0,",,,T"
321,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2012-12,,,0.0,",T",17.0,",T",17.0,",T",31.0,",",,,0.0,",T",29.0,",T",18.0,",T",0.0,",T",0.0,",T",-17.2,",T,19,",1168.0,",,T,27,+",,,17.8,",,T,26,",8.3,",T,02,",,,704.4,",T",131.9,",,,T",,,-4.4,",T",-0.5,",,,T",-8.3,",,,T"
322,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-01,0.0,T,0.0,",T",8.0,",T",8.0,",T",31.0,",",,,4.0,",T",29.0,",T",13.0,",T",0.0,",T",0.0,",T",-24.3,",T,14,",1270.0,",,T,30,",,,20.3,",,T,27,+",10.8,",T,22,",,,683.8,",T",91.5,",,,T",,,-3.7,",T",0.8,",,,T",-8.2,",,,T"
323,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-02,0.0,T,0.0,",T",7.0,",T",7.0,",T",28.0,",",,,0.0,",T",28.0,",T",17.0,",T",0.0,",T",0.0,",T",-14.5,",T,27,",1397.0,",,T,23,",,,17.8,",,T,23,",6.7,",T,02,",,,646.6,",T",43.1,",,,T",,,-4.8,",T",-0.1,",,,T",-9.4,",,,T"
324,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-03,0.0,T,0.0,",T",12.0,",T",12.0,",T",31.0,",",,,0.0,",T",23.0,",T",4.0,",T",0.0,",T",0.0,",T",-14.6,",T,23,",1499.0,",,T,22,",,,12.7,",,T,22,+",12.5,",T,14,",,,564.4,",T",81.1,",,,T",,,0.1,",T",4.3,",,,T",-4.1,",,,T"
325,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-04,0.0,T,0.0,",T",16.0,",T",16.0,",T",30.0,",",,,0.0,",T",24.0,",T",3.0,",T",0.0,",T",0.0,",T",-12.1,",T,09,",1448.0,",,T,20,",,,25.4,",,T,08,",11.8,",T,28,",,,534.6,",T",134.5,",,,T",,,0.5,",T",4.8,",,,T",-3.8,",,,T"
326,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-05,0.0,T,0.0,",T",13.0,",T",13.0,",T",21.0,",",,,0.0,",T",4.0,",T",0.0,",T",0.0,",T",0.0,",T",-7.9,",T,01,",1041.0,",,T,01,",,,17.8,",,T,30,",20.3,",T,13,",,,339.5,",T",76.0,",,,T",,,7.4,",T",12.0,",,,T",2.7,",,,T"
327,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-06,10.6,T,10.6,",T",0.0,",T",0.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",8.0,",T",0.0,",T",3.3,",T,20,",0.0,",,T,30,+",,,0.0,",,T,30,+",26.4,",T,28,",,,128.8,",T",0.0,",,,T",,,14.4,",T",19.0,",,,T",9.8,",,,T"
328,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-07,32.7,T,22.1,",T",9.0,",T",9.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",22.0,",T",0.0,",T",8.6,",T,28,",0.0,",,T,31,+",,,35.6,",,T,05,",25.9,",T,01,",40.6,T,40.6,",T",71.1,",,,T",,,17.7,",T",22.2,",,,T",13.2,",,,T"
329,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-08,38.2,T,5.5,",T",9.0,",T",9.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",21.0,",T",0.0,",T",8.1,",T,08,",0.0,",,T,31,+",,,7.6,",,T,28,+",24.8,",T,15,",90.4,T,49.8,",T",37.9,",,,T",,,16.9,",T",21.4,",,,T",12.4,",,,T"
330,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-09,38.2,T,0.0,",T",13.0,",T",13.0,",T",4.0,",",,,0.0,",T",4.0,",T",0.0,",T",4.0,",T",0.0,",T",-3.0,",T,27,",51.0,",,T,27,",,,10.2,",,T,29,+",23.2,",T,05,",306.8,T,216.4,",T",76.1,",,,T",,,11.1,",T",15.3,",,,T",6.9,",,,T"
331,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-10,38.2,T,0.0,",T",11.0,",T",11.0,",T",7.0,",",,,0.0,",T",15.0,",T",1.0,",T",0.0,",T",0.0,",T",-5.5,",T,04,",178.0,",,T,03,",,,17.8,",,T,03,",15.9,",T,07,",746.3,T,439.5,",T",60.8,",,,T",,,4.2,",T",8.0,",,,T",0.3,",,,T"
332,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-11,38.2,T,0.0,",T",12.0,",T",12.0,",T",29.0,",",,,0.0,",T",21.0,",T",4.0,",T",0.0,",T",0.0,",T",-9.6,",T,04,",229.0,",,T,22,",,,12.7,",,T,05,",13.4,",T,12,",1245.3,T,499.0,",T",50.5,",,,T",,,1.7,",T",5.3,",,,T",-1.9,",,,T"
333,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2013-12,38.2,T,0.0,",T",13.0,",T",13.0,",T",31.0,",",,,5.0,",T",29.0,",T",15.0,",T",0.0,",T",0.0,",T",-22.7,",T,09,",635.0,",,T,24,",,,17.8,",,T,03,",10.8,",T,27,",1958.3,T,713.0,",T",88.6,",,,T",,,-4.7,",T",-0.6,",,,T",-8.8,",,,T"
334,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-01,0.0,T,0.0,",T",11.0,",T",11.0,",T",31.0,",",,,0.0,",T",31.0,",T",10.0,",T",0.0,",T",0.0,",T",-14.8,",T,05,",991.0,",,T,30,",,,20.3,",,T,29,",7.9,",T,18,",2590.1,T,631.8,",T",81.2,",,,T",,,-2.1,",T",2.0,",,,T",-6.1,",,,T"
335,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-02,0.0,T,0.0,",T",16.0,",T",16.0,",T",28.0,",",,,0.0,",T",25.0,",T",12.0,",T",0.0,",T",0.0,",T",-16.7,",T,04,",1524.0,",,T,28,+",,,43.2,",,T,08,",7.2,",T,26,",3180.1,T,590.0,",T",180.5,",,,T",,,-2.7,",T",0.6,",,,T",-6.1,",,,T"
336,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-03,0.0,T,0.0,",T",18.0,",T",18.0,",T",31.0,",",,,0.0,",T",28.0,",T",2.0,",T",0.0,",T",0.0,",T",-10.2,",T,18,",1676.0,",,T,31,",,,17.8,",,T,30,",10.8,",T,25,",3745.6,T,565.5,",T",121.7,",,,T",,,0.1,",T",4.4,",,,T",-4.2,",,,T"
337,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-04,0.0,T,0.0,",T",16.0,",T",16.0,",T",30.0,",",,,0.0,",T",21.0,",T",2.0,",T",0.0,",T",0.0,",T",-8.1,",T,03,",1702.0,",,T,01,",,,17.8,",,T,28,+",13.9,",T,21,",4233.3,T,487.7,",T",98.9,",,,T",,,2.1,",T",6.2,",,,T",-2.1,",,,T"
338,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-05,0.0,T,0.0,",T",12.0,",T",12.0,",T",21.0,",",,,0.0,",T",8.0,",T",1.0,",T",1.0,",T",0.0,",T",-6.3,",T,12,",864.0,",,T,01,",,,17.8,",,T,11,",21.4,",T,28,",4547.7,T,314.4,",T",76.1,",,,T",,,8.2,",T",12.4,",,,T",4.0,",,,T"
339,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-06,0.0,T,0.0,",T",4.0,",T",4.0,",T",2.0,",",,,0.0,",T",2.0,",T",0.0,",T",2.0,",T",0.0,",T",-2.2,",T,18,",229.0,",,T,17,",,,38.1,",,T,17,",21.7,",T,25,",4737.7,T,190.0,",T",55.9,",,,T",,,12.0,",T",16.2,",,,T",7.8,",,,T"
340,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-07,20.2,T,20.2,",T",5.0,",T",5.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",23.0,",T",0.0,",T",8.0,",T,01,",0.0,",,T,31,+",,,10.2,",,T,29,",25.9,",T,23,",40.4,T,40.4,",T",25.3,",,,T",,,17.7,",T",22.1,",,,T",13.3,",,,T"
341,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-08,20.8,T,0.6,",T",14.0,",T",14.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",5.0,",T",0.0,",T",1.7,",T,23,",0.0,",,T,31,+",,,20.3,",,T,23,+",23.3,",T,18,",180.5,T,140.1,",T",114.3,",,,T",,,13.8,",T",18.2,",,,T",9.5,",,,T"
342,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-09,20.8,T,0.0,",T",11.0,",T",11.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",6.0,",T",0.0,",T",0.8,",T,30,",0.0,",,T,30,+",,,22.9,",,T,27,",22.3,",T,25,",343.4,T,162.9,",T",71.1,",,,T",,,12.9,",T",17.2,",,,T",8.6,",,,T"
343,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-10,20.8,T,0.0,",T",6.0,",T",6.0,",T",0.0,",",,,0.0,",T",7.0,",T",0.0,",T",0.0,",T",0.0,",T",-4.1,",T,27,",0.0,",,T,31,+",,,10.2,",,T,02,",16.6,",T,08,",658.2,T,314.8,",T",27.9,",,,T",,,8.2,",T",12.2,",,,T",4.1,",,,T"
344,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-11,20.8,T,0.0,",T",13.0,",T",13.0,",T",21.0,",",,,0.0,",T",23.0,",T",9.0,",T",0.0,",T",0.0,",T",-17.2,",T,16,",584.0,",,T,24,",,,22.9,",,T,22,",13.5,",T,06,",1209.4,T,551.2,",T",101.5,",,,T",,,0.0,",T",3.6,",,,T",-3.7,",,,T"
345,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2014-12,20.8,T,0.0,",T",15.0,",T",15.0,",T",31.0,",",,,2.0,",T",26.0,",T",13.0,",T",0.0,",T",0.0,",T",-22.6,",T,30,",1118.0,",,T,29,",,,27.9,",,T,21,",12.2,",T,10,",1851.4,T,642.0,",T",109.0,",,,T",,,-2.4,",T",1.2,",,,T",-5.9,",,,T"
346,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-01,0.0,T,0.0,",T",13.0,",T",13.0,",T",31.0,",",,,0.0,",T",25.0,",T",3.0,",T",0.0,",T",0.0,",T",-11.3,",T,21,",1168.0,",,T,12,",,,15.2,",,T,12,",14.4,",T,26,",2408.8,T,557.4,",T",55.4,",,,T",,,0.4,",T",4.3,",,,T",-3.6,",,,T"
347,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-02,0.0,T,0.0,",T",10.0,",T",10.0,",T",28.0,",",,,0.0,",T",20.0,",T",5.0,",T",0.0,",T",0.0,",T",-13.6,",T,22,",1016.0,",,T,10,+",,,10.2,",,T,09,",13.8,",T,13,",2914.1,T,505.3,",T",50.7,",,,T",,,0.3,",T",4.3,",,,T",-3.7,",,,T"
348,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-03,0.0,T,0.0,",T",9.0,",T",9.0,",T",31.0,",",,,0.0,",T",19.0,",T",2.0,",T",0.0,",T",0.0,",T",-11.1,",T,04,+",1219.0,",,T,04,",,,10.2,",,T,03,",15.3,",T,15,",3382.4,T,468.3,",T",48.2,",,,T",,,3.2,",T",7.6,",,,T",-1.1,",,,T"
349,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-04,0.0,T,0.0,",T",13.0,",T",13.0,",T",21.0,",",,,0.0,",T",18.0,",T",2.0,",T",0.0,",T",0.0,",T",-9.4,",T,15,",559.0,",,T,16,",,,25.4,",,T,15,",15.5,",T,29,",3844.2,T,461.8,",T",96.5,",,,T",,,2.9,",T",7.3,",,,T",-1.4,",,,T"
350,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-05,0.0,T,0.0,",T",17.0,",T",17.0,",T",5.0,",",,,0.0,",T",4.0,",T",0.0,",T",0.0,",T",0.0,",T",-2.2,",T,10,",102.0,",,T,17,",,,20.3,",,T,17,",21.0,",T,31,",4209.0,T,364.8,",T",119.3,",,,T",,,6.6,",T",10.4,",,,T",2.7,",,,T"
351,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-06,12.0,T,12.0,",T",4.0,",T",4.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",14.0,",T",0.0,",T",3.9,",T,06,",0.0,",,T,30,+",,,12.7,",,T,07,",26.0,",T,29,",4294.1,T,85.1,",T",30.5,",,,T",,,15.9,",T",20.3,",,,T",11.5,",,,T"
352,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-07,15.1,T,3.1,",T",8.0,",T",8.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",7.0,",T",0.0,",T",5.2,",T,28,",0.0,",,T,31,+",,,10.2,",,T,09,",24.0,",T,03,",107.3,T,107.3,",T",32.9,",,,T",,,15.0,",T",19.6,",,,T",10.3,",,,T"
353,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-08,22.4,T,7.3,",T",11.0,",T",11.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",13.0,",T",0.0,",T",7.4,",T,07,",0.0,",,T,31,+",,,20.3,",,T,03,",26.4,",T,25,",185.4,T,78.1,",T",65.7,",,,T",,,16.1,",T",20.6,",,,T",11.5,",,,T"
354,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-09,22.4,T,0.0,",T",4.0,",T",4.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",8.0,",T",0.0,",T",1.2,",T,16,",0.0,",,T,30,+",,,40.6,",,T,16,",22.8,",T,12,",314.2,T,128.8,",T",73.6,",,,T",,,14.0,",T",18.3,",,,T",9.8,",,,T"
355,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-10,22.4,T,0.0,",T",9.0,",T",9.0,",T",0.0,",",,,0.0,",T",3.0,",T",0.0,",T",0.0,",T",0.0,",T",-3.2,",T,30,",0.0,",,T,31,+",,,12.7,",,T,02,",20.3,",T,01,",617.8,T,303.6,",T",43.0,",,,T",,,8.5,",T",12.4,",,,T",4.7,",,,T"
356,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-11,22.4,T,0.0,",T",15.0,",T",15.0,",T",28.0,",",,,0.0,",T",26.0,",T",13.0,",T",0.0,",T",0.0,",T",-13.9,",T,29,",381.0,",,T,30,+",,,12.7,",,T,16,",12.2,",T,02,",1219.3,T,601.5,",T",68.4,",,,T",,,-1.7,",T",2.3,",,,T",-5.7,",,,T"
357,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2015-12,22.4,T,0.0,",T",19.0,",T",19.0,",T",31.0,",",,,0.0,",T",28.0,",T",16.0,",T",0.0,",T",0.0,",T",-16.8,",T,26,",1219.0,",,T,25,+",,,33.0,",,T,22,",9.7,",T,03,",1923.0,T,703.7,",T",147.1,",,,T",,,-4.4,",T",-0.2,",,,T",-8.6,",,,T"
358,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-01,0.0,T,0.0,",T",19.0,",T",19.0,",T",31.0,",",,,0.0,",T",31.0,",T",11.0,",T",0.0,",T",0.0,",T",-12.7,",T,10,",1549.0,",,T,31,",,,17.8,",,T,30,",8.1,",T,27,",2585.9,T,662.9,",T",142.1,",,,T",,,-3.1,",T",1.1,",,,T",-7.2,",,,T"
359,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-02,0.0,T,0.0,",T",10.0,",T",10.0,",T",29.0,",",,,0.0,",T",25.0,",T",6.0,",T",0.0,",T",0.0,",T",-16.2,",T,02,",1600.0,",,T,01,",,,15.2,",,T,14,",14.9,",T,09,",3125.9,T,540.0,",T",53.1,",,,T",,,-0.3,",T",3.8,",,,T",-4.3,",,,T"
360,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-03,0.0,T,0.0,",T",20.0,",T",20.0,",T",31.0,",",,,0.0,",T",23.0,",T",5.0,",T",0.0,",T",0.0,",T",-8.9,",T,15,",1549.0,",,T,29,",,,15.2,",,T,22,",10.9,",T,04,",3679.4,T,553.5,",T",116.6,",,,T",,,0.5,",T",4.4,",,,T",-3.4,",,,T"
361,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-04,0.0,T,0.0,",T",17.0,",T",17.0,",T",30.0,",",,,0.0,",T",18.0,",T",0.0,",T",0.0,",T",0.0,",T",-6.3,",T,15,",1422.0,",,T,01,",,,35.6,",,T,26,",15.3,",T,21,",4113.6,T,434.2,",T",121.9,",,,T",,,3.9,",T",8.0,",,,T",-0.3,",,,T"
362,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-05,0.0,T,0.0,",T",21.0,",T",21.0,",T",18.0,",",,,0.0,",T",5.0,",T",0.0,",T",0.0,",T",0.0,",T",-3.7,",T,10,+",889.0,",,T,01,",,,10.2,",,T,09,+",17.8,",T,14,",4479.5,T,365.9,",T",96.3,",,,T",,,6.5,",T",10.7,",,,T",2.3,",,,T"
363,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-06,9.1,T,9.1,",T",5.0,",T",5.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",12.0,",T",0.0,",T",4.8,",T,13,",0.0,",,T,30,+",,,5.1,",,T,15,",25.2,",T,28,+",4571.2,T,91.7,",T",15.1,",,,T",,,15.6,",T",20.1,",,,T",11.1,",,,T"
364,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-07,32.6,T,23.5,",T",0.0,",T",0.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",21.0,",T",0.0,",T",2.4,",T,11,",0.0,",,T,31,+",,,0.0,",,T,31,+",26.9,",T,28,",43.1,T,43.1,",T",0.0,",,,T",,,17.7,",T",22.2,",,,T",13.2,",,,T"
365,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-08,41.9,T,9.3,",T",1.0,",T",1.0,",T",0.0,",",,,0.0,",T",0.0,",T",0.0,",T",22.0,",T",0.0,",T",8.3,",T,10,",0.0,",,T,31,+",,,2.5,",,T,06,",25.7,",T,01,",93.6,T,50.5,",T",2.5,",,,T",,,17.0,",T",21.8,",,,T",12.2,",,,T"
366,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-09,41.9,T,0.0,",T",9.0,",T",9.0,",T",4.0,",",,,0.0,",T",2.0,",T",0.0,",T",3.0,",T",0.0,",T",-0.1,",T,24,+",76.0,",,T,24,",,,15.2,",,T,24,+",22.0,",T,01,",300.6,T,207.0,",T",81.2,",,,T",,,11.4,",T",16.3,",,,T",6.6,",,,T"
367,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-10,41.9,T,0.0,",T",11.0,",T",11.0,",T",9.0,",",,,0.0,",T",9.0,",T",0.0,",T",0.0,",T",0.0,",T",-3.1,",T,04,",51.0,",,T,06,+",,,15.2,",,T,03,",16.0,",T,02,",641.2,T,340.6,",T",68.5,",,,T",,,7.4,",T",11.4,",,,T",3.3,",,,T"
368,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-11,41.9,T,0.0,",T",10.0,",T",10.0,",T",14.0,",",,,0.0,",T",15.0,",T",5.0,",T",0.0,",T",0.0,",T",-12.4,",T,29,",737.0,",,T,28,",,,30.5,",,T,28,",15.0,",T,15,",1099.8,T,458.6,",T",96.4,",,,T",,,3.1,",T",7.0,",,,T",-0.9,",,,T"
369,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2016-12,41.9,T,0.0,",T",11.0,",T",11.0,",T",31.0,",",,,2.0,",T",30.0,",T",15.0,",T",0.0,",T",0.0,",T",-19.3,",T,18,",1041.0,",,T,25,",,,40.6,",,T,16,",6.4,",T,20,",1809.9,T,710.1,",T",124.4,",,,T",,,-4.6,",T",-0.2,",,,T",-9.0,",,,T"
370,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2017-01,0.0,,0.0,",T",18.0,",T",18.0,",T",31.0,",",,,1.0,",T",30.0,",T",17.0,",T",0.0,",T",0.0,",T",-18.0,",T,06,",1829.0,",,T,25,+",,,33.0,",,T,09,",9.7,",T,29,",2492.4,,682.5,",T",213.3,",,,T",,,-3.7,",T",0.5,",,,T",-7.9,",,,T"
371,USS0011J65S,"MILL D NORTH, UT US",40.66,-111.64,2733.1,2017-02,0.0,,0.0,",T",15.0,",T",15.0,",T",28.0,",",,,0.0,",T",26.0,",T",8.0,",T",0.0,",T",0.0,",T",-17.0,",T,25,+",2134.0,",,T,23,",,,43.2,",,T,27,",10.9,",T,16,",3041.8,,549.4,",T",182.6,",,,T",,,-1.3,",T",2.5,",,,T",-5.0,",,,T"
